,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
2196,"(2, 3, 5, 6, 7, 8, 10)",[0.55188622 0.60064657 0.54217694 0.60025985 0.50585716],0.5601653482020106,"('number_of_authors', 'age', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.04665377575332445,0.03629822251818594,0.01814911125909297
2197,"(2, 3, 6, 7, 9, 10)",[0.55188622 0.60064657 0.54217694 0.60025832 0.50585716],0.5601650424944504,"('number_of_authors', 'age', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.04665334174056902,0.03629788484151737,0.018148942420758686
2198,"(2, 3, 6, 7, 10)",[0.55188622 0.60064504 0.54217694 0.60025679 0.50585716],0.5601644310793301,"('number_of_authors', 'age', 'experience', 'rexp', 'files_churned')",0.04665246952325656,0.036297206226816196,0.018148603113408095
2199,"(1, 2, 3, 5, 6, 7, 10)",[0.55188469 0.60064046 0.54217694 0.60023998 0.50585716],0.5601598454659281,"('entropy', 'number_of_authors', 'age', 'purpose', 'experience', 'rexp', 'files_churned')",0.04664647076476832,0.036292538988914796,0.018146269494457398
2200,"(1, 2, 3, 5, 6, 7, 9, 10)",[0.55188469 0.6006374  0.54217694 0.60023845 0.50585716],0.5601589283432475,"('entropy', 'number_of_authors', 'age', 'purpose', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.04664516031197399,0.03629151941212043,0.01814575970606021
2201,"(1, 2, 3, 6, 7, 9, 10)",[0.55188316 0.6006374  0.54217694 0.60023998 0.50585716],0.5601589283432475,"('entropy', 'number_of_authors', 'age', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.046645683844961636,0.03629192673857094,0.01814596336928547
2202,"(1, 2, 3, 5, 6, 7, 8, 9, 10)",[0.55188316 0.6006374  0.54217694 0.60023998 0.50585716],0.5601589283432475,"('entropy', 'number_of_authors', 'age', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.046645683844961636,0.03629192673857094,0.01814596336928547
2203,"(1, 2, 3, 6, 7, 10)",[0.55188163 0.6006374  0.54217694 0.60023998 0.50585716],0.5601586226356875,"('entropy', 'number_of_authors', 'age', 'experience', 'rexp', 'files_churned')",0.046645773451079064,0.036291996455174516,0.018145998227587258
2204,"(1, 2, 3, 6, 7, 8, 10)",[0.55188163 0.6006374  0.54217694 0.60023998 0.50585716],0.5601586226356875,"('entropy', 'number_of_authors', 'age', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.046645773451079064,0.036291996455174516,0.018145998227587258
2205,"(1, 2, 3, 5, 6, 7, 8, 10)",[0.55188163 0.6006374  0.54217694 0.60023998 0.50585716],0.5601586226356875,"('entropy', 'number_of_authors', 'age', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.046645773451079064,0.036291996455174516,0.018145998227587258
2206,"(1, 2, 3, 6, 7, 8, 9, 10)",[0.55188163 0.6006374  0.54217694 0.60023998 0.50585716],0.5601586226356875,"('entropy', 'number_of_authors', 'age', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.046645773451079064,0.036291996455174516,0.018145998227587258
2207,"(0, 2, 3, 4, 9)",[0.54293051 0.5562884  0.57228532 0.54205619 0.5872    ],0.5601520851125037,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_deleted')",0.022393421098658838,0.017422842392871857,0.008711421196435927
2208,"(0, 2, 3, 4, 5, 9)",[0.54291523 0.55628993 0.57229372 0.54205619 0.58720308],0.5601516309498334,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted')",0.022399952902777083,0.017427924358382703,0.008713962179191351
2209,"(0, 2, 3, 8, 9)",[0.54286096 0.55628382 0.57244199 0.54200269 0.58716613],0.560151119604454,"('modified_subsystems', 'number_of_authors', 'age', 'lines_of_code_added', 'lines_of_code_deleted')",0.02244036565385619,0.017459366851676233,0.008729683425838115
2210,"(0, 2, 3, 5, 8, 9)",[0.54286708 0.55621045 0.5724718  0.54201033 0.58718923],0.5601497769104578,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.022455569262210293,0.01747119577549227,0.008735597887746133
2211,"(0, 2, 3, 8)",[0.54286096 0.55628076 0.57243893 0.54199505 0.58716151],0.5601474445157273,"('modified_subsystems', 'number_of_authors', 'age', 'lines_of_code_added')",0.022440191847357533,0.017459231624315497,0.008729615812157747
2212,"(0, 2, 3, 5, 8)",[0.54286708 0.55620892 0.57246874 0.54200728 0.58718461],0.5601473246519718,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added')",0.022454082105389933,0.017470038716962424,0.00873501935848121
2213,"(0, 2, 3, 4, 5)",[0.54291217 0.55628458 0.5722922  0.54204396 0.58719692],0.5601459665626308,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose')",0.02240156819125725,0.017429181107696937,0.008714590553848467
2214,"(0, 2, 3, 4)",[0.54292593 0.55629375 0.57227997 0.54204014 0.58719   ],0.5601459566656234,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes')",0.022393617016109448,0.01742299482330439,0.008711497411652195
2215,"(2, 3, 4, 6, 7, 8, 10)",[0.55188469 0.60061447 0.54217694 0.6001819  0.50585716],0.5601430315501199,"('number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.04662253411132122,0.036273915459326164,0.018136957729663082
2216,"(2, 3, 4, 5, 6, 7, 8, 10)",[0.55188316 0.600616   0.54217694 0.6001819  0.50585716],0.5601430315501198,"('number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.04662306197142816,0.03627432615242251,0.018137163076211254
2217,"(2, 3, 4, 5, 6, 7, 10)",[0.55188316 0.600616   0.54217694 0.6001819  0.50585716],0.5601430315501198,"('number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'files_churned')",0.046623061971428154,0.0362743261524225,0.01813716307621125
2218,"(2, 3, 4, 5, 6, 7, 9, 10)",[0.55188316 0.60061447 0.54217694 0.6001819  0.50585716],0.5601427258425598,"('number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.04662262357317839,0.03627398506369035,0.018136992531845177
2219,"(2, 3, 4, 6, 7, 9, 10)",[0.55188316 0.60061447 0.54217694 0.6001819  0.50585716],0.5601427258425598,"('number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.04662262357317839,0.03627398506369036,0.018136992531845177
2220,"(2, 3, 4, 5, 6, 7, 8, 9, 10)",[0.5518801  0.600616   0.54217694 0.60018342 0.50585716],0.5601427258425598,"('number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.04662367464946156,0.03627480283674717,0.018137401418373587
2221,"(2, 3, 4, 6, 7, 8, 9, 10)",[0.55188316 0.60061447 0.54217694 0.6001819  0.50585716],0.5601427258425598,"('number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.04662262357317839,0.03627398506369036,0.018136992531845177
2222,"(2, 3, 4, 6, 7, 10)",[0.55188316 0.60061142 0.54217694 0.6001819  0.50585716],0.5601421144274394,"('number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'files_churned')",0.0466217468040498,0.03627330290752158,0.01813665145376079
2223,"(0, 2, 3, 4, 5, 8, 9)",[0.54289306 0.55628688 0.57229755 0.54200116 0.58717845],0.5601314190615042,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.02241131739553636,0.017436766319838592,0.008718383159919296
2224,"(0, 2, 3, 4, 8, 9)",[0.54289001 0.55631133 0.57228608 0.5419981  0.58716767],0.560130639397259,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.022405177547759586,0.017431989309677452,0.008715994654838726
2225,"(0, 1, 2, 3, 9)",[0.54275397 0.5562991  0.5722922  0.54211198 0.58719461],0.5601303721780608,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'lines_of_code_deleted')",0.02242207339381297,0.017445134851914408,0.008722567425957204
2226,"(0, 2, 3, 4, 5, 8)",[0.54289306 0.55628535 0.57229602 0.54200116 0.58717383],0.5601298839256985,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added')",0.022409288286646078,0.017435187604186452,0.008717593802093228
2227,"(0, 2, 3, 4, 8)",[0.54289001 0.55631133 0.57228455 0.54199352 0.58716305],0.5601284928463333,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added')",0.022404288417317744,0.017431297535987017,0.008715648767993509
2228,"(1, 2, 3, 4, 6, 7, 10)",[0.55185412 0.60059613 0.54217694 0.60015591 0.50585716],0.5601280518796726,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'files_churned')",0.046611691189395656,0.036265479297698376,0.018132739648849188
2229,"(1, 2, 3, 4, 6, 7, 8, 10)",[0.55185259 0.60059613 0.54217694 0.60015591 0.50585716],0.5601277461721125,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.046611780840986966,0.036265549049682176,0.018132774524841088
2230,"(1, 2, 3, 4, 6, 7, 8, 9, 10)",[0.55185259 0.6005946  0.54217694 0.60015591 0.50585716],0.5601274404645523,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.04661134238631747,0.036265207917053566,0.018132603958526783
2231,"(1, 2, 3, 4, 5, 6, 7, 10)",[0.55185259 0.6005946  0.54217694 0.60015591 0.50585716],0.5601274404645523,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'files_churned')",0.046611342386317436,0.036265207917053545,0.01813260395852677
2232,"(1, 2, 3, 4, 5, 6, 7, 9, 10)",[0.55185259 0.60059307 0.54217694 0.60015438 0.50585716],0.560126829049432,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.046610470240964874,0.036264529358339605,0.0181322646791698
2233,"(1, 2, 3, 4, 5, 6, 7, 8, 10)",[0.55185259 0.6005946  0.54217694 0.60015285 0.50585716],0.560126829049432,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.046610475010699516,0.0362645330693552,0.0181322665346776
2234,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",[0.55185259 0.60059154 0.54217694 0.60015438 0.50585716],0.5601265233418719,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.04661003179715316,0.036264188234158716,0.018132094117079355
2235,"(1, 2, 3, 4, 6, 7, 9, 10)",[0.55185259 0.60059154 0.54217694 0.60015285 0.50585716],0.5601262176343117,"('entropy', 'number_of_authors', 'age', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_deleted', 'files_churned')",0.04660959809916721,0.036263850802391494,0.018131925401195747
2236,"(0, 1, 2, 3, 5, 9)",[0.54275015 0.55626395 0.57228914 0.54211198 0.58720077],0.5601231968477374,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'purpose', 'lines_of_code_deleted')",0.022426951709144712,0.01744893034697491,0.008724465173487454
2237,"(0, 1, 2, 3)",[0.54274938 0.5563014  0.57228226 0.54208982 0.58718384],0.5601213384096917,"('modified_subsystems', 'entropy', 'number_of_authors', 'age')",0.022422926801207846,0.017445798831860676,0.008722899415930338
2238,"(0, 1, 2, 3, 5)",[0.54274632 0.55625936 0.5722815  0.54209287 0.58719307],0.5601146260393783,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'purpose')",0.022428820853043187,0.017450384604428885,0.008725192302214442
2239,"(0, 1, 2, 3, 4, 5, 9)",[0.54279753 0.55623796 0.57214698 0.54199275 0.58716228],0.5600675030884161,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted')",0.02240726873792548,0.01743361632667112,0.00871680816333556
2240,"(0, 1, 2, 3, 4, 9)",[0.54279524 0.55623491 0.57214546 0.54199123 0.58716074],0.5600655137899402,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_deleted')",0.022407545285210828,0.01743383148985434,0.00871691574492717
2241,"(0, 1, 2, 3, 4, 5)",[0.54279447 0.55623491 0.57214393 0.54198205 0.58715767],0.5600626051694488,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose')",0.022408682033997013,0.017434715919029085,0.008717357959514543
2242,"(0, 1, 2, 3, 4)",[0.54279294 0.55623949 0.57214011 0.54197747 0.58715305],0.560060611472303,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes')",0.022407509484144335,0.017433803635408335,0.008716901817704166
2243,"(0, 1, 2, 3, 8, 9)",[0.54269588 0.55625936 0.57222953 0.54198129 0.58710455],0.5600541223344885,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'lines_of_code_added', 'lines_of_code_deleted')",0.022426776719080492,0.017448794198759957,0.008724397099379978
2244,"(0, 1, 2, 3, 5, 8, 9)",[0.54270505 0.55620892 0.57224175 0.5419874  0.58712303],0.5600532316038277,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.022435200740517226,0.017455348373629432,0.008727674186814716
2245,"(0, 1, 2, 3, 4, 5, 8, 9)",[0.54278301 0.55623796 0.5721531  0.54195531 0.58713534],0.5600529434909473,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted')",0.022411281872685956,0.01743673868185415,0.008718369340927075
2246,"(0, 1, 2, 3, 4, 8, 9)",[0.54277995 0.55625631 0.57214698 0.54195225 0.58712764],0.5600526267867123,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.022407683235152142,0.0174339388195953,0.008716969409797649
2247,"(0, 1, 2, 3, 4, 5, 8)",[0.54278454 0.55623643 0.5721531  0.54195531 0.58713072],0.5600520197702619,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added')",0.02240913472031176,0.0174350681243612,0.0087175340621806
2248,"(0, 1, 2, 3, 5, 8)",[0.54270505 0.55620739 0.5722387  0.54198435 0.58711995],0.5600510872522367,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added')",0.02243432445356367,0.017454666592609223,0.00872733329630461
2249,"(0, 1, 2, 3, 8)",[0.54269588 0.55625631 0.57222647 0.54197365 0.58710147],0.5600507551526569,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'lines_of_code_added')",0.02242720732943651,0.01744912922824619,0.008724564614123095
2250,"(0, 1, 2, 3, 4, 8)",[0.54277995 0.55625478 0.57214698 0.54194766 0.58712303],0.5600504802357864,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added')",0.02240714897256961,0.017433523145155436,0.008716761572577716
2251,"(0, 2, 3, 9, 10)",[0.54284491 0.5552062  0.57235869 0.54202638 0.58718461],0.5599241581330637,"('modified_subsystems', 'number_of_authors', 'age', 'lines_of_code_deleted', 'files_churned')",0.022498389863798336,0.017504511658284337,0.008752255829142169
2252,"(0, 2, 3, 10)",[0.54284415 0.55520467 0.57235563 0.54202485 0.58717922],0.5599217047749102,"('modified_subsystems', 'number_of_authors', 'age', 'files_churned')",0.022496373873168652,0.017502943149084616,0.008751471574542308
2253,"(0, 2, 3, 5, 9, 10)",[0.54282199 0.55520161 0.57236939 0.54202638 0.58718615],0.5599211032567972,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'lines_of_code_deleted', 'files_churned')",0.022507031241730154,0.017511234943891306,0.008755617471945651
2254,"(0, 2, 3, 5, 10)",[0.54282122 0.55520009 0.57236633 0.54202485 0.58718076],0.5599186498986436,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'files_churned')",0.022505015233205417,0.017509666420768625,0.00875483321038431
2255,"(0, 2, 3, 8, 9, 10)",[0.54282122 0.55518939 0.57233499 0.54198588 0.5871492 ],0.559896135306606,"('modified_subsystems', 'number_of_authors', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.022497644675507633,0.017503931876477676,0.008751965938238838
2256,"(0, 2, 3, 5, 8, 9, 10)",[0.54280441 0.55518021 0.57234722 0.5419874  0.5871569 ],0.5598952291806004,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.022507409520407903,0.017511529257553962,0.008755764628776981
2257,"(0, 2, 3, 5, 8, 10)",[0.54280594 0.55517869 0.57234722 0.5419874  0.58715382],0.5598946133668101,"('modified_subsystems', 'number_of_authors', 'age', 'purpose', 'lines_of_code_added', 'files_churned')",0.022505899677538264,0.017510354548507058,0.008755177274253529
2258,"(0, 2, 3, 8, 10)",[0.54282275 0.55518633 0.57233499 0.54198435 0.58714458],0.5598946001708004,"('modified_subsystems', 'number_of_authors', 'age', 'lines_of_code_added', 'files_churned')",0.02249602634341876,0.017502672759132473,0.008751336379566236
2259,"(0, 2, 3, 4, 5, 9, 10)",[0.5428388  0.55520926 0.57224252 0.54194231 0.58713996],0.5598745697276057,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned')",0.02248279203010291,0.017492376013759626,0.008746188006879811
2260,"(0, 2, 3, 4, 9, 10)",[0.54284033 0.55520773 0.57224252 0.54194231 0.58713842],0.5598742618207107,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned')",0.02248189733275037,0.017491679908823533,0.008745839954411767
2261,"(0, 2, 3, 4, 5, 10)",[0.5428388  0.55520926 0.57224252 0.54194231 0.58713688],0.5598739539138156,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'files_churned')",0.02248155834002956,0.01749141616097005,0.008745708080485023
2262,"(0, 2, 3, 4, 10)",[0.54284033 0.55520773 0.57224252 0.54194231 0.58713534],0.5598736460069205,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'files_churned')",0.022480663649312334,0.017490720061196462,0.008745360030598231
2263,"(0, 2, 3, 4, 5, 8, 9, 10)",[0.54283498 0.55520773 0.57224023 0.54194461 0.5871338 ],0.5598722681235648,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.022480365293023392,0.017490487929867522,0.008745243964933761
2264,"(0, 2, 3, 4, 8, 9, 10)",[0.54283651 0.55520926 0.57224023 0.54194308 0.58713226],0.5598722659242299,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.022479663729185608,0.017489942089367296,0.008744971044683648
2265,"(0, 2, 3, 4, 5, 8, 10)",[0.54283498 0.55520773 0.57224023 0.54194461 0.58713072],0.5598716523097746,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned')",0.02247913164429688,0.017489528109247192,0.008744764054623596
2266,"(0, 2, 3, 4, 8, 10)",[0.54283651 0.55520926 0.57224023 0.54194155 0.58712764],0.5598710364959845,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.022478216132770897,0.017488815810177045,0.00874440790508852
